time,x,y
0,0.0523575979946246,0.0246608757312846
0.001001001001001,0.0519720771667237,0.0251125960619383
0.002002002002002,0.0515497503811489,0.0256784288825095
0.003003003003003,0.0510972592992823,0.0264738338503839
0.004004004004004,0.0505825231156722,0.0275473381195819
0.005005005005005,0.049970368303422,0.0289191129101654
0.00600600600600601,0.0492080316073479,0.0305575053569746
0.00700700700700701,0.0482514264355514,0.0324493441265696
0.00800800800800801,0.0471197328073868,0.0345543064938899
0.00900900900900901,0.0458199873758734,0.0368576999386446
0.01001001001001,0.0443615429299553,0.0393207553592809
0.011011011011011,0.0427445041106188,0.0418749774587708
0.012012012012012,0.0409502217655683,0.0444566595244771
0.013013013013013,0.0389688222460897,0.0470179610890198
0.014014014014014,0.0367555497574759,0.0495254982203915
0.015015015015015,0.0343083011818136,0.0519407185431368
0.016016016016016,0.0316712644284993,0.0542673928379238
0.017017017017017,0.0289432501923387,0.0565146306255154
0.018018018018018,0.0262390163008628,0.0586701595797714
0.019019019019019,0.0236567341023799,0.0606697821951494
0.02002002002002,0.0212946453054668,0.0624812329217398
0.021021021021021,0.0192843286155121,0.0640957787920577
0.022022022022022,0.0177494520291293,0.0655904761214071
0.023023023023023,0.0168121378791237,0.0670193802536002
0.024024024024024,0.0165397545665846,0.068408249886518
0.025025025025025,0.0169203887140193,0.0697907527776119
0.026026026026026,0.0178904864676938,0.0712037938231585
0.027027027027027,0.0193885833548451,0.0726694596136421
0.028028028028028,0.0213624675245463,0.0742003826256618
0.029029029029029,0.0237722832865382,0.0758087494179396
0.03003003003003,0.0265654086573946,0.0774714393441388
0.031031031031031,0.0296941206702543,0.0791422029631296
0.032032032032032,0.0330902770862744,0.0807577565685986
0.033033033033033,0.0366636147968459,0.0822655470656717
0.034034034034034,0.0403190178357462,0.0836304296245782
0.035035035035035,0.0439891123921877,0.0848250094547448
0.036036036036036,0.0476318541415196,0.0858076251655096
0.037037037037037,0.0511995977426382,0.0865796879731408
0.038038038038038,0.0546420779116198,0.0871309797981078
0.039039039039039,0.0579278120387457,0.0874496991292244
0.04004004004004,0.0610172440767801,0.0875296283133702
0.041041041041041,0.0638703843195375,0.0874055429814138
0.042042042042042,0.06648623941622,0.0871460761006227
0.043043043043043,0.0688976539532094,0.0868213271539295
0.044044044044044,0.0711311602034874,0.0864871355748908
0.045045045045045,0.0731882565797294,0.0861809923593953
0.046046046046046,0.0750696369271022,0.0859091914499542
0.047047047047047,0.0767948362242045,0.0856542078845903
0.048048048048048,0.0783558961267549,0.085400314674883
0.049049049049049,0.0797338051220515,0.0851065273698105
0.05005005005005,0.0809489574504908,0.0847303407933378
0.0510510510510511,0.0820385978390979,0.0842205019013814
0.0520520520520521,0.0830297719791851,0.0835167058976861
0.0530530530530531,0.0839431344983526,0.0825720367568848
0.0540540540540541,0.0848047934893806,0.0814094519058701
0.0550550550550551,0.0856221626830718,0.0800340179457452
0.0560560560560561,0.08642534749212,0.0784427438345644
0.0570570570570571,0.0872131168877465,0.0766320740859069
0.0580580580580581,0.0879253899739036,0.0746048130514043
0.0590590590590591,0.0885191381545878,0.0723886543122822
