time,x,y
0,-1.17679651658477,0.144460658599125
0.0050251256281407,-1.57524722382569,0.468462944736629
0.0100502512562814,-1.62462227568264,0.333901510261546
0.0150753768844221,-2.57119568536372,0.448511474482146
0.0201005025125628,-2.93510210276974,0.688393753847325
0.0251256281407035,-3.12592863121584,0.899238824307842
0.0301507537688442,-3.70600991321209,0.916425463547153
0.0351758793969849,-3.75112603892724,0.92642159141702
0.0402010050251256,-4.20943913542646,1.26433189355969
0.0452261306532663,-4.29051848730416,1.44960551279091
0.050251256281407,-4.42387950808105,1.86601392232606
0.0552763819095477,-4.56237892482862,2.08931293751826
0.0603015075376884,-4.63845222914189,2.29165801767613
0.0653266331658292,-4.32864799240265,2.63524813010711
0.0703517587939698,-4.35488287304981,2.64722965071424
0.0753768844221106,-4.12549502321779,2.90536094955913
0.0804020100502513,-4.15285413829061,2.92661972209918
0.085427135678392,-4.21325391834362,3.19297807442445
0.0904522613065327,-4.01535765500951,3.44441237540719
0.0954773869346734,-3.87088218838198,3.40038493241709
0.100502512562814,-3.89833084014872,3.1350728600831
0.105527638190955,-3.78393135827555,2.79072045342763
0.110552763819095,-3.81613991361532,2.64476466026736
0.115577889447236,-3.9204073760497,2.79347727549798
0.120603015075377,-3.63247948482722,2.73927628820075
0.125628140703518,-3.11923365330215,2.71937723733609
0.130653266331658,-3.35104495330702,3.14332542417326
0.135678391959799,-3.2023046261237,3.46344576073806
0.14070351758794,-3.40858676598151,3.58727059638481
0.14572864321608,-3.05431063922027,3.73216687000379
0.150753768844221,-3.08849053731412,3.96911043170942
0.155778894472362,-2.96858155207989,4.16854655618116
0.160804020100503,-2.87326464443569,4.37370657704024
0.165829145728643,-3.05083725310384,4.51106796775693
0.170854271356784,-3.13193013575955,4.80994217959109
0.175879396984925,-3.45993905833675,5.16454429905763
0.180904522613065,-3.29162553166054,5.15830846563981
0.185929648241206,-3.99150514612235,5.48371006361631
0.190954773869347,-4.13963071299936,5.74713436818246
0.195979899497487,-4.55076940104641,5.90072199717503
0.201005025125628,-4.85730276453241,6.00819708127745
0.206030150753769,-5.3145186561825,6.06745933612887
0.21105527638191,-5.88437430049882,5.94496892123533
0.21608040201005,-6.3026586035216,5.60169329078712
