time,x,y
0.0,-0.046824671572196414,0.14073275115181058
0.010101010101010102,-0.053816534994997944,0.29320953015074913
0.020202020202020204,0.024773575949807003,0.4973724437623117
0.030303030303030304,0.13183344583831796,0.6886820283521904
0.04040404040404041,0.18262803697992375,0.824110253188537
0.05050505050505051,0.21511411092421112,0.7803184517684086
0.06060606060606061,0.23574012144063544,0.5265073857580737
0.07070707070707072,0.3130694926352101,0.20770546244894175
0.08080808080808081,0.49656557932788503,-0.015383632696907401
0.09090909090909091,0.6662595588198704,-0.056116747163489245
0.10101010101010102,0.7719532954752766,0.0022080042671149824
0.11111111111111112,0.8597656887398216,0.03509150679923201
0.12121212121212122,0.9437026847693522,-0.06134546459009921
0.13131313131313133,0.9912125217811849,-0.2806546964858151
0.14141414141414144,0.9292114038943181,-0.4900032980305124
0.15151515151515152,0.6984094320447095,-0.5751425275861836
0.16161616161616163,0.3322974591366128,-0.6149433248211559
0.17171717171717174,0.022350343696667108,-0.675304813928593
0.18181818181818182,-0.24396107103841777,-0.6895493352657549
0.19191919191919193,-0.46263072559655877,-0.6349829287772178
0.20202020202020204,-0.5167025011171215,-0.5536176347812928
0.21212121212121213,-0.4310738566808582,-0.40983959368444817
0.22222222222222224,-0.3357143389891395,-0.33765715320973766
0.23232323232323235,-0.21853616850588442,-0.5929187707779638
0.24242424242424243,-0.005236123085450073,-1.0004468005713927
0.25252525252525254,0.2729080945543276,-1.3758432619591083
0.26262626262626265,0.47788352547945845,-1.7244538184376061
0.27272727272727276,0.6114075157870674,-1.9541424464613313
0.2828282828282829,0.8044916762354043,-2.0049704753432978
0.29292929292929293,0.9852104149668802,-1.9286602717364132
0.30303030303030304,1.0179845016102576,-1.8098933059305136
0.31313131313131315,0.8957373564674163,-1.7517682248740998
0.32323232323232326,0.7275110059821506,-1.8312167734437725
0.33333333333333337,0.6881394390435782,-1.9764820002115826
0.3434343434343435,0.7278292075838412,-2.083540744288051
0.3535353535353536,0.7171506109314354,-2.2245548244357396
0.36363636363636365,0.8139905769340166,-2.4868330711708957
0.37373737373737376,1.0043346904892363,-2.6629474291647046
0.38383838383838387,1.0662783003961898,-2.585468610953803
0.393939393939394,0.9709216803641578,-2.4057652632678725
0.4040404040404041,0.7992059094061295,-2.247861476295075
0.4141414141414142,0.6376034552636293,-2.071850447725281
0.42424242424242425,0.5856116313890127,-1.7963672735207403
0.43434343434343436,0.6465925898631821,-1.4834279588746495
0.4444444444444445,0.7128848707918074,-1.2829237075226116
0.4545454545454546,0.6369804899121563,-1.3331754252559662
0.4646464646464647,0.4549824698772561,-1.6141980748716618
0.4747474747474748,0.23293159796102714,-1.8638036062561008
0.48484848484848486,-0.02892164782174722,-1.9455387123686816
0.494949494949495,-0.27004164579259204,-1.9650531102660715
0.5050505050505051,-0.4944330312714418,-2.140395243606924
0.5151515151515152,-0.6771513888120175,-2.5108325002553284
0.5252525252525253,-0.8267218425015389,-2.870219739662474
0.5353535353535354,-0.9945308137588296,-3.0564335586174973
0.5454545454545455,-1.0963922358476723,-3.0386483294261972
0.5555555555555556,-1.0500881969982836,-2.929929393725889
0.5656565656565657,-0.8812879245059617,-2.867052763771433
0.5757575757575758,-0.6778201118271363,-2.9185871939838037
0.5858585858585859,-0.4962287970295679,-3.0000855723591022
0.595959595959596,-0.4410178794764428,-3.057922172326026
0.6060606060606061,-0.47072927400731435,-3.1605631622329353
0.6161616161616162,-0.43202683846073175,-3.263136765812783
0.6262626262626263,-0.3174532677933489,-3.3473896470969424
0.6363636363636365,-0.15466564864714005,-3.4401956769688473
0.6464646464646465,-0.0013106238413096438,-3.4848149240552626
0.6565656565656566,0.08439291960188422,-3.5008366411946708
0.6666666666666667,0.18089605405153464,-3.450622157094286
0.6767676767676768,0.28769282210088554,-3.3101391304989995
0.686868686868687,0.31015317774829776,-3.166447229509218
0.696969696969697,0.23743343674369832,-3.0370570569109256
0.7070707070707072,0.14552996820508746,-2.959342908511423
0.7171717171717172,0.13334688192029098,-2.984170620944741
0.7272727272727273,0.2473347821988936,-3.0291510264278934
0.7373737373737375,0.47350358558605277,-3.0234804644064592
0.7474747474747475,0.7118867739756622,-3.0000472651294077
0.7575757575757577,0.8439238608225306,-2.966584980174785
0.7676767676767677,0.8504446634297917,-2.9795650912235585
0.7777777777777778,0.7919794069600516,-3.135326674938184
0.787878787878788,0.7741352983939713,-3.304094343047753
0.797979797979798,0.9381791380217082,-3.3375606749435374
0.8080808080808082,1.2711865164732512,-3.2939199734512767
0.8181818181818182,1.5514453365079088,-3.2488886470940153
0.8282828282828284,1.627055051933818,-3.1451552962969824
0.8383838383838385,1.555915333715679,-3.0403583700062664
0.8484848484848485,1.4363480158872257,-3.022942201561072
0.8585858585858587,1.2805439967901193,-2.98014835936662
0.8686868686868687,1.0860472526728653,-2.851662818913926
0.8787878787878789,0.8201709929222227,-2.726824650850546
0.888888888888889,0.5430948937883093,-2.6195401647581895
0.8989898989898991,0.30285797903899303,-2.4644876280269714
0.9090909090909092,0.13360852129708478,-2.258096492093297
0.9191919191919192,0.11398341812594026,-2.14791277411545
0.9292929292929294,0.21440345194154897,-2.1634723256071107
0.9393939393939394,0.3267553829405889,-2.145955055905749
0.9494949494949496,0.4647806084627104,-2.1008956688465634
0.9595959595959597,0.634612931413576,-2.0601699276523657
0.9696969696969697,0.7907345764237492,-1.949541335935447
0.9797979797979799,0.8539507936681019,-1.8777111287423978
0.98989898989899,0.8143176884888064,-1.9155164842467391
1.0,0.7611528751445906,-2.0236059901539214
